product_id,total_sum,category,cumulative_revenue,cumulative_revenue_percentage,cumulative_products_percentage
a35a9f46dcee0a67c8c7ad8493eb4135,1395.4799842834473,computer accessories,6649033.930704117,48.92001347756429,5.320020636702983
b944369f7fdafc891e06b47a372f7c45,1395.0,housewares,6650428.930704117,48.930277136843586,5.323055445965221
48a59a89c4c68ff3e20a8b7586f33337,1395.0,HEALTH BEAUTY,6651823.930704117,48.940540796122875,5.326090255227459
4914f8796af2ecd359fd8f44b9b92339,1393.5600128173828,Unknown,6653217.490716934,48.95079386075141,5.329125064489697
5f315c482ee138f3766f5a9169f16ba6,1393.2999572753906,Watches present,6654610.79067421,48.961045012031214,5.332159873751935
de984954e2e130136bcf8988bc973d90,1393.0,musical instruments,6656003.79067421,48.97129395638681,5.335194683014173
2bc88b31190908684ebece09e5358592,1393.0,Cool Stuff,6657396.79067421,48.981542900742404,5.338229492276411
a237de12bdf0bfe4fe220bae65a89731,1392.0499992370605,Furniture Decoration,6658788.840673447,48.99178485550363,5.341264301538648
688ad0169550f8e2eb0307b61df3ba12,1391.5000305175781,bed table bath,6660180.340703964,49.002022763890984,5.344299110800886
3589d24a1230be423827a1c139584dff,1390.550048828125,Furniture Decoration,6661570.890752792,49.012253682824294,5.347333920063124
62177bb58dda374cc02e6cd2616996a1,1390.0,Industry Commerce and Business,6662960.890752792,49.02248055479434,5.3503687293253614
e56f102e763165e7e32d0f9955f8ee4a,1390.0,PCs,6664350.890752792,49.0327074267644,5.3534035385875995
c452ed78936fa240d56b35bc146be876,1390.0,automotive,6665740.890752792,49.042934298734444,5.356438347849838
fda36cbf21cf89adaae228f08c1e4121,1389.989990234375,ELECTRICES 2,6667130.880743027,49.053161097058016,5.359473157112076
186052b3f166a0f7227e78b2d27652d3,1389.9100494384766,House comfort,6668520.790792465,49.06338730722024,5.362507966374314
95e25af33821b9d231e06f1e7cd34d4e,1389.8999786376953,Furniture Decoration,6669910.690771103,49.07361344328693,5.365542775636551
58b0b0b3e6b7f8ecd3874db9c141250d,1387.990005493164,toys,6671298.680776596,49.08382552679908,5.368577584898789
7185389e32acf9c5c5f61e6a23c0ab3a,1387.3000030517578,bed table bath,6672685.980779648,49.09403253364459,5.371612394161026
b05ec8d9cabec69e637318ebba813a09,1385.8899765014648,housewares,6674071.870756149,49.10422916627355,5.374647203423264
72f50924c42f32d9a236b7602686a49f,1384.3999633789062,bed table bath,6675456.270719528,49.114414836187805,5.3776820126855025
34beebdf2b189075548689f23441ad50,1383.2999877929688,computer accessories,6676839.570707321,49.12459241307366,5.380716821947741
79ccb1aca8fcf379a6ed2412fba0480e,1383.0,Furniture Decoration,6678222.570707321,49.134767782810755,5.383751631209979
9388fcd19f74f595e79b1a302b930bf7,1382.0,Games consoles,6679604.570707321,49.14493579508601,5.386786440472216
900a1000340c354f62ee5f07f3a080ac,1380.8000183105469,Garden tools,6680985.370725632,49.15509497854177,5.389821249734454
efd9689d6ae4ee9111b9b9f8b0f87f12,1380.0,climatization,6682365.370725632,49.165248275893326,5.392856058996692
3a7553224e54d216c4a65c85f2d04deb,1380.0,House comfort,6683745.370725632,49.17540157324488,5.39589086825893
b52e4724d5ae56c1e1503a363b388d2a,1379.97998046875,sport leisure,6685125.3507061,49.185554723303504,5.398925677521168
1dce3fd38c13a3e74fe5000f33858442,1379.9400329589844,automotive,6686505.290739059,49.19570757944985,5.4019604867834055
717e96fd0fc2d06fe158982bce5e6a8f,1379.9400329589844,Cool Stuff,6687885.230772018,49.205860435596186,5.4049952960456435
af1b8b408617b07914d3fb6652859e3e,1379.800048828125,toys,6689265.030820847,49.216012261814626,5.408030105307882
4fb3e6ce442ce9c621ea9509e47ac951,1379.000015258789,sport leisure,6690644.030836105,49.2261582018166,5.411064914570119
660cde3831902f7c7054cda45716d948,1378.75,Watches present,6692022.780836105,49.23630230234085,5.414099723832357
07c055536ebf10dfbb6c6db6dbfc36e5,1377.0000457763672,Furniture Decoration,6693399.780881882,49.24643352764366,5.417134533094595
48f866f20b5b6015a324210988e73387,1377.0,bed table bath,6694776.780881882,49.25656475260967,5.420169342356833
c20a3f598c16d77249da67e81caa8317,1375.0,housewares,6696151.780881882,49.266681262651986,5.423204151619071
2c7619bcea25989e443487d30e0aa25f,1375.0,Watches present,6697526.780881882,49.276797772694295,5.426238960881308
27152d405eaca93403563ce6acfccfa6,1375.0,Watches present,6698901.780881882,49.28691428273661,5.4292737701435465
8d4dac6177fb8134f26fb4c5cc6c0aff,1373.9500274658203,HEALTH BEAUTY,6700275.7309093475,49.29702306764606,5.432308579405784
f07ef9dd6e2d9a366ff30a25e210be70,1372.9000549316406,fixed telephony,6701648.630964279,49.307124127422654,5.435343388668022
f3bdb4d3d673cd7bb48636be1d431c0f,1372.4200439453125,housewares,6703021.0510082245,49.31722165553672,5.438378197930261
1427b126f61597524866770b05d4eed2,1371.9999771118164,computer accessories,6704393.050985336,49.32731609302509,5.441413007192498
0b6a32b32a7dc68b12e8a0e0805c44d5,1371.2999572753906,Watches present,6705764.350942612,49.33740538014422,5.444447816454736
bc055ae94989497c0d66bfa4263ccf61,1370.4500160217285,computer accessories,6707134.800958633,49.347488413853,5.447482625716973
5c087f345e870429ec3ea20a49a79735,1366.9300384521484,Furniture office,6708501.730997086,49.35754554946109,5.450517434979211
549356446db225e7f67b22ceaf66d159,1363.8000183105469,climatization,6709865.531015396,49.367579656065416,5.4535522442414495
cc1cb33bcc814aeaa4631761a34bd23e,1361.4000434875488,Furniture Decoration,6711226.931058884,49.37759610494655,5.456587053503688
f7f59e6186e10983a061ac7bdb3494d6,1361.1000595092773,housewares,6712588.031118393,49.38761034670699,5.459621862765926
4d0ec1e9b95fb62f9a1fbe21808bf3b1,1360.7000198364258,bed table bath,6713948.731138229,49.39762164519082,5.462656672028163
066bbc3a1363adc4d73e093aefd9363a,1360.02001953125,computer accessories,6715308.751157761,49.40762794059833,5.465691481290401
2f02a124a827f65bfcc0baf443dad405,1360.0,sport leisure,6716668.751157761,49.417634088712916,5.468726290552639
0ed9a84687fad2d921b09b0ebcc4cded,1360.0,HEALTH BEAUTY,6718028.751157761,49.42764023682749,5.471761099814876
7c20caef078d055077dcf2c8a6f49b46,1360.0,Cool Stuff,6719388.751157761,49.43764638494207,5.474795909077114
bbc5419bc92d76e27795c9ec2c233c64,1360.0,HEALTH BEAUTY,6720748.751157761,49.447652533056655,5.477830718339352
a8c6827a8a59c4b3bd37a9761715f3d8,1360.0,sport leisure,6722108.751157761,49.45765868117123,5.4808655276015905
d7f8eef8e05a45371252e633bb4f570c,1359.97998046875,pet Shop,6723468.731138229,49.467664681992865,5.483900336863829
aece157b74fa793277ecc4e94bedf9a0,1359.199951171875,stationary store,6724827.931089401,49.47766494377872,5.486935146126066
d902e8400cd0c58b64ea157af940e670,1359.0999450683594,babies,6726187.03103447,49.48766446977348,5.489969955388304
1c3122302b284dc602555cee331847da,1359.0,Cool Stuff,6727546.03103447,49.49766326042621,5.493004764650541
299f75185c7f6f9b711b15a5ddb77e56,1357.0,housewares,6728903.03103447,49.507647336155244,5.496039573912779
6d811b6e8cada9a8f7f38bb315620e1b,1355.6999816894531,sport leisure,6730258.731016159,49.51762184704915,5.499074383175017
0ec5f6f08cf32bc916d0ae089696a44a,1355.0,sport leisure,6731613.731016159,49.527591207854485,5.502109192437255
f65ff6e5a356943c5cee2e8bb023efc8,1353.9599609375,ELECTRICES 2,6732967.690977097,49.53755291661209,5.5051440016994935
6463e442310f2f4f321c83a32d8c662b,1352.4199905395508,HEALTH BEAUTY,6734320.110967636,49.54750329509625,5.508178810961731
8d4e92265a16e69a1e1d76e67e46d72f,1350.0,musical instruments,6735670.110967636,49.55743586859234,5.511213620223969
3877375bc8e2856da0375e2295d32360,1350.0,Watches present,6737020.110967636,49.56736844208843,5.514248429486207
d9e4756491e0521cc3d0925d9d2bd0d9,1350.0,musical instruments,6738370.110967636,49.57730101558452,5.517283238748445
d568eba76717c34870be82a2e9a194cc,1349.9000244140625,Construction Tools Garden,6739720.01099205,49.58723285351405,5.520318048010683
045da764883d50dc071cc70c81226cbc,1349.6999816894531,Watches present,6741069.71097374,49.59716321963687,5.52335285727292
5cc37c2c2b8ea0c98010d1ee6028e45b,1349.0,electrostile,6742418.71097374,49.60708843567111,5.526387666535158
aa36c2127048efdcd47f4ad5b6b68810,1348.900001525879,bed table bath,6743767.6109752655,49.617012915970385,5.529422475797396
822c9ab05e9b8114704a5b2cd8639585,1348.5999755859375,perfumery,6745116.210950851,49.626935188840264,5.532457285059634
90f97298579cd20412fdcc9b7a2d4b6b,1348.000015258789,Drink foods,6746464.21096611,49.63685304752492,5.535492094321872
21a3fd0dcc50f6c1dbd01c2faf1db393,1348.0,Cool Stuff,6747812.21096611,49.646770906097316,5.53852690358411
cbff1df298f7bfd7b65557cfc4133d62,1347.8399658203125,HEALTH BEAUTY,6749160.050931931,49.65668758722433,5.541561712846348
5a3320037d5922a7708647c81ecc1f15,1344.0,housewares,6750504.050931931,49.66657601594933,5.544596522108586
8eb72e039f7857d796c5afe824d0c64c,1344.0,sport leisure,6751848.050931931,49.67646444467433,5.547631331370823
5bfcd193eb29c1c8332e2d4ca804d54f,1343.3999633789062,Games consoles,6753191.450895309,49.68634845865277,5.550666140633061
5f1d10ccc8198967ca0278fdfd474a51,1341.0,electrostile,6754532.450895309,49.696214814992224,5.5537009498952985
8905f9f6b310467a4fdd08ea4c4903aa,1340.0,SIGNALIZATION AND SAFETY,6755872.450895309,49.70607381386982,5.556735759157537
b8ed1dd103e32cc29c222145bc5c74ec,1340.0,Cool Stuff,6757212.450895309,49.71593281274742,5.559770568419776
0cd1e5169a1ba33d42fc9f76345a4504,1340.0,musical instruments,6758552.450895309,49.72579181162502,5.562805377682013
c8f47078677998140708abd3c0aa15ec,1339.9400329589844,Cool Stuff,6759892.390928268,49.73565036929741,5.565840186944251
3e6849c6e53482c55a97363674027b4a,1339.300048828125,HEALTH BEAUTY,6761231.690977097,49.74550421831096,5.568874996206488
d9545b3e8df3155bca5b302d0f7c3c1c,1338.4599609375,computer accessories,6762570.150938034,49.75535188640991,5.571909805468726
55a257b8a93fa8ce0b4774de48718126,1338.0,sport leisure,6763908.150938034,49.765196170363815,5.574944614730964
6f790ed0f75949b7fa234ec087aed912,1338.0,babies,6765246.150938034,49.77504045431772,5.577979423993202
8ce0b48cdcc4b753ae4de64497998338,1337.9000549316406,telephony,6766584.050992966,49.784884002929594,5.58101423325544
08c63555bbee955cad9c6a9feab9e9d4,1337.610008239746,housewares,6767921.661001205,49.794725417533996,5.584049042517678
827c4a77226a3e7ef259d61eaa775df9,1336.700050354004,Furniture Decoration,6769258.361051559,49.80456013715798,5.587083851779916
c80124276571cd4bef53cf35d9b36c5c,1335.0,House comfort,6770593.361051559,49.81438234872633,5.590118661042154
d1023459eada86bf4bb6804656cc4643,1335.0,musical instruments,6771928.361051559,49.82420456029468,5.593153470304391
150c699262a053229e89213dc9c358d2,1335.0,SIGNALIZATION AND SAFETY,6773263.361051559,49.83402677186304,5.596188279566629
525947dbe3304ac32bf51602f9557c12,1333.8000183105469,bed table bath,6774597.16106987,49.8438401546119,5.599223088828867
8dba47f3d8e05cb5a5d260541143fd19,1332.5,automotive,6775929.66106987,49.85364397252563,5.602257898091105
cedc0a95516e84ab083db0319e55003f,1332.5,automotive,6777262.16106987,49.863447790439366,5.605292707353343
8b5632d7a4f86bd2f1331355305427e6,1332.0,Furniture Decoration,6778594.16106987,49.873247929622174,5.608327516615581
8e7a3ee016b12c87b5e3e7e717620758,1330.0,Industry Commerce and Business,6779924.16106987,49.88303335388128,5.611362325877819
4deb009c36a910076a023947a7929201,1328.930019378662,Games consoles,6781253.091089249,49.89281090579879,5.614397135140056
19a5dc57b9f69cff2321395f3c36f9d6,1326.6999816894531,sport leisure,6782579.791070938,49.902572050299085,5.617431944402294
be588e939ab09c7ca4d4046266619de5,1325.0,pet Shop,6783904.791070938,49.91232068724894,5.620466753664532
e2e426d1332240070b0a836a854d057b,1323.5000228881836,bed table bath,6785228.291093826,49.92205828817443,5.62350156292677
d248fe1e952b5b5d62572369cc23ac3c,1323.0,Watches present,6786551.291093826,49.931792210200605,5.626536372189008
040fe1cdb263eb2c9b1322875b0afcb7,1322.8999938964844,perfumery,6787874.191087723,49.94152539643568,5.6295711814512455
9ea4c0cee3567625c3b2dcff46ef152a,1322.6400146484375,Garden tools,6789196.831102371,49.95125666988336,5.632605990713484
e7d26dd6742baca292020c158e6720c3,1321.6000366210938,Bags Accessories,6790518.431138992,49.960980291732376,5.635640799975722
4583e308182e4e78d5b71b5af1804def,1320.3999938964844,babies,6791838.831132889,49.97069508431283,5.63867560923796
5c97588998ff51dd072c59f19bed6c78,1320.0,Furniture Kitchen Service Area Dinner and Garden,6793158.831132889,49.980406933953454,5.641710418500198
c19d5ba108c34b8255cf9a524da92bc4,1320.0,computer accessories,6794478.831132889,49.99011878359407,5.644745227762435
3f212fef0e1f11b343226b633f0426df,1320.0,HEALTH BEAUTY,6795798.831132889,49.999830633234694,5.647780037024673
fc17dfdde3d4bd5a186b417704775d06,1319.97998046875,housewares,6797118.811113358,50.00954233558238,5.65081484628691
8be128ce3f51211048f4b891e9303381,1319.949951171875,Unknown,6798438.761064529,50.01925381699065,5.653849655549148
5911ffedc1c50c813140e8a27035f2bf,1319.9000244140625,HEALTH BEAUTY,6799758.6610889435,50.02896493106471,5.6568844648113865
9ce4603565c839785b24a7e95e28f4eb,1319.8899765014648,Cool Stuff,6801078.551065445,50.038675971211646,5.659919274073625
bf128711128b70eaa9e07df69e9a75e2,1319.8899765014648,telephony,6802398.441041946,50.04838701135858,5.662954083335863
ba3f298a122a95c4928e8b8628e8520e,1319.869972229004,bed table bath,6803718.311014175,50.058097904324825,5.6659888925981
dff20ba2dd059040c0940992753c0a58,1319.6999816894531,computer accessories,6805038.010995865,50.06780754659218,5.669023701860338
6a44a19c645421001ab4d4c7eb1b687f,1319.5999755859375,toys,6806357.610971451,50.07751645306843,5.672058511122576
e2acf075e3634e6f0c26e4e88c1bf9d7,1319.5999755859375,Room Furniture,6807677.210947037,50.08722535954468,5.675093320384813
0c3305267c17b542aecbc2385f5f0794,1319.3999633789062,perfumery,6808996.610910416,50.096932794438764,5.678128129647051
fad3ac91e2ae2e3e0e3f0bed36a565b8,1319.0,bed table bath,6810315.610910416,50.10663728661753,5.6811629389092895
401b500ac0cf49fd24047ba60015a7ae,1318.8200073242188,Garden tools,6811634.43091774,50.11634045450706,5.684197748171528
2d0756de18a80990e11ec355070dd85a,1317.800048828125,sport leisure,6812952.230966568,50.126036118090866,5.687232557433766
80459e1beff7fc5d0e2fbe676d043a64,1317.800048828125,Watches present,6814270.031015396,50.135731781674664,5.690267366696003
28b4eced95a52d9c437a4caf9d311b95,1317.800033569336,Furniture Decoration,6815587.831048965,50.145427445146204,5.693302175958241
0d735ec0b40c02b6f7175205fb0e2de5,1317.0,HEALTH BEAUTY,6816904.831048965,50.15511722240128,5.696336985220478
441cab1deea761934372ba090ad7cc24,1316.0,automotive,6818220.831048965,50.1647996421945,5.699371794482717
4befae07dba4384f6d8237ad1e7f8294,1316.0,song,6819536.831048965,50.174482061987725,5.702406603744955
98030fe87f5a7493a33f427054966596,1315.9200439453125,electrostile,6820852.751092911,50.184163893507325,5.705441413007192
0a4093a4af429dc0a9334300e5c13ae5,1315.599983215332,HEALTH BEAUTY,6822168.351076126,50.193843370192326,5.7084762222694305
812f428f6757ab16c46cffc68f2e90c5,1315.599983215332,Furniture Decoration,6823483.951059341,50.20352284687731,5.711511031531668
a448325c57fbf792a2f6ac7d1b730917,1315.2999572753906,climatization,6824799.251016617,50.2132001161329,5.714545840793906
e3db46616e0d26551a86377bab9b0308,1314.0,perfumery,6826113.251016617,50.222867821002424,5.717580650056144
ba091f760e02c4b603a0a6a52c2d31d8,1314.0,automotive,6827427.251016617,50.23253552587196,5.720615459318382
ffaf0af7eebb57c7f262b51ebb05dfd6,1313.8799743652344,HEALTH BEAUTY,6828741.130990982,50.24220234765746,5.72365026858062
d54c5b81fc2b38707588dd4eddc7c594,1313.6999816894531,Furniture Decoration,6830054.8309726715,50.25186784515371,5.726685077842857
8175f5b59bb3ab62f5cb114699fcc682,1313.6900024414062,Watches present,6831368.520975113,50.26153326922803,5.729719887105095
3bdc89e963c6651b8af38ede485cc82b,1312.5,housewares,6832681.020975113,50.27118993790478,5.7327546963673335
0d1b16618de7d0c6143e934ea38619e0,1312.0,automotive,6833993.020975113,50.280842927850614,5.735789505629571
c32b1155b886162db8e1ec114699a799,1310.7700386047363,bed table bath,6835303.791013718,50.2904868684024,5.738824314891809
2481a472d98c582b46bc2dfeae6f539f,1310.4499855041504,Furniture Decoration,6836614.240999222,50.300128454175706,5.741859124154047
e8bf29c4bfb2d46faeba76ed3db7f44f,1309.989990234375,electrostile,6837924.230989456,50.30976665555137,5.744893933416285
89b190a046022486c635022524a974a8,1309.7999572753906,Furniture Decoration,6839234.030946732,50.319403458766786,5.747928742678523
3e0bc37e01b5c85e125dbaef7cc3f0ad,1309.6999816894531,electrostile,6840543.730928421,50.32903952641564,5.75096355194076
0f3777229e40207d248acfd6e1f716b6,1309.2999572753906,sport leisure,6841853.030885696,50.33867265090014,5.753998361202998
05a9ab81472f6bdcd910cb49b636c5b5,1309.199951171875,musical instruments,6843162.230836868,50.34830503959354,5.7570331704652355
2905bcccc19e845ff57663618d52febe,1309.0,HEALTH BEAUTY,6844471.230836868,50.35793595715382,5.7600679797274745
fb3ac05315c8f4a1b54de74e098ef7e2,1308.97998046875,automotive,6845780.210817337,50.36756672742116,5.763102788989713
10a3a969b9e7d03b0dc2384ebbcad6ef,1308.0,automotive,6847088.210817337,50.3771902875196,5.76613759825195
8a68c060dbab4ae66aa885e13e1ef7b3,1307.7000427246094,computer accessories,6848395.910860062,50.38681164069382,5.769172407514188
e01a5a164be7867f7684c14d2dc88865,1306.3800048828125,sport leisure,6849702.290864944,50.396423281739985,5.772207216776425
72a30483855e2eafc67aee5dc2560482,1304.1999969482422,sport leisure,6851006.490861893,50.406018883460945,5.775242026038663
4ac50dbde931c0a5ed8c33d3dc047351,1303.5600109100342,HEALTH BEAUTY,6852310.050872803,50.41560977650903,5.778276835300901
fc8595227785863846b7daa2ae3f2c9b,1302.0,HEALTH BEAUTY,6853612.050872803,50.425189191836374,5.781311644563139
c556dfe03a2efef617497a3de58cb44d,1301.9300384521484,Watches present,6854913.980911255,50.4347680924243,5.7843464538253775
66e0e2eae7c7ea6eae5a004c80a22bc2,1300.52001953125,Watches present,6856214.500930786,50.44433661885181,5.787381263087615
46b173c179c7e6904a5728959bee5b3a,1300.0,toys,6857514.500930786,50.45390131925544,5.790416072349853
472a528b441c91f23491342237364565,1299.989990234375,computer accessories,6858814.4909210205,50.46346594601261,5.793450881612091
f38ce47371f868581f8c2df4ffa47fb6,1299.989990234375,sport leisure,6860114.480911255,50.47303057276979,5.796485690874328
d266bd54e60e0bc9c54c61541078cadc,1299.989990234375,Construction Tools Construction,6861414.470901489,50.482595199526955,5.799520500136566
c924e005748982a0f58ec549a7b5e353,1299.97998046875,Watches present,6862714.450881958,50.49215975263767,5.802555309398804
1347d4320dcd0acd750e37bb3d94a918,1299.9000549316406,home appliances,6864014.35093689,50.50172371769928,5.805590118661042
e6ca601b0b9189e6471ccf0667985c9b,1299.9000244140625,HEALTH BEAUTY,6865314.250961304,50.51128768253636,5.8086249279232804
af9418dfcdd7f19b51906a2f32cd6bc0,1299.5999755859375,bed table bath,6866613.85093689,50.52084943977564,5.811659737185518
6d8096ca93caea3416a6b24bf411bc86,1299.5999755859375,Watches present,6867913.450912476,50.530411197014914,5.814694546447756
0be701e03657109a8a4d5168122777fb,1299.4999694824219,sport leisure,6869212.950881958,50.539972218463106,5.817729355709993
8da77162e41d47464f9806727417cf6e,1299.4999694824219,bed table bath,6870512.45085144,50.549533239911284,5.820764164972232
7cb009e2ae1cdf7d16e8fbf0255ba953,1299.0,toys,6871811.45085144,50.559090582853074,5.82379897423447
ce045b0fd0fb3300b45effc7fb45012d,1299.0,Watches present,6873110.45085144,50.56864792579488,5.826833783496707
7e775daffa00892bdd6b7672e05dd31d,1299.0,Watches present,6874409.45085144,50.57820526873667,5.829868592758945
632ba0c3ace598871c24c49380796d57,1298.9999389648438,computer accessories,6875708.450790405,50.587762611229394,5.8329034020211825
633ab0ec23c18ed1b64356a25ea7b5bd,1298.9000244140625,Watches present,6877007.350814819,50.59731921860463,5.835938211283421
7d839fe5a5adb44e9de8e8358e031a76,1298.0,Cool Stuff,6878305.350814819,50.60686920408457,5.838973020545659
58e3dad74a022a8e41571be503143e5b,1298.0,musical instruments,6879603.350814819,50.61641918956451,5.842007829807897
fd40f3ef9c7fb9c550619a88af47a5de,1296.0,SIGNALIZATION AND SAFETY,6880899.350814819,50.62595446012076,5.845042639070135
8b27cbcf8e5472830ab6ec2bd7a6b867,1295.9400024414062,housewares,6882195.290817261,50.63548928924726,5.848077448332372
2669a9fe1aaf6cb29071f8f866014afc,1295.8999938964844,audio,6883491.190811157,50.64502382401241,5.85111225759461
edb124ed00c0f8105a1504abd169aabd,1295.0,fixed telephony,6884786.190811157,50.654551737106814,5.854147066856848
b781cf30a200b5eff2787c2074d67045,1294.9200439453125,Furniture office,6886081.110855103,50.66407906192758,5.8571818761190855
ae16b1d896c15ed60614a0d88c4abf03,1290.8799743652344,pet Shop,6887371.990829468,50.67357666209056,5.860216685381324
a9f480bfc49f0b85e8394e1cdf685b4e,1290.6000061035156,toys,6888662.590835571,50.683072202397724,5.863251494643562
72ff94ec344eb61096393776f2f1ab8c,1290.0,Construction Tools Illumination,6889952.590835571,50.69256332818287,5.8662863039058
0e1fa2aadc04afbf8fb30200aeba06a2,1290.0,housewares,6891242.590835571,50.702054453968024,5.869321113168038
ba959fa0160c144aab62f721009c5f32,1289.9400329589844,automotive,6892532.53086853,50.71154513854796,5.872355922430275
9a78fb9862b10749a117f7fc3c31f051,1289.7700500488281,Furniture office,6893822.300918579,50.721034572485124,5.875390731692513
6f9d3ff69fea5b27532628c987f4b49a,1289.6999816894531,automotive,6895112.000900269,50.730523490897006,5.87842554095475
85eed6b3f52d601d2a288e2668b888df,1289.6999816894531,automotive,6896401.700881958,50.740012409308875,5.881460350216989
f1d3e7a4605f6cd5f2a3cf9bde5c7845,1289.2999572753906,Market Place,6897691.000839233,50.74949838455639,5.884495159479227
92ff4701412588ba89562a5da013c537,1288.72998046875,home appliances,6898979.730819702,50.7589801662213,5.887529968741465
f71050e65776861c8c3ec7a2d2b0194c,1287.3799896240234,housewares,6900267.110809326,50.76845201538006,5.890564778003703
adbcdfcfd5b8479f90579e4dd02df2aa,1287.0,Agro Industria e Comercio,6901554.110809326,50.777921068779676,5.89359958726594
5cde85235c4ae7747e9b48de95178a14,1286.9199981689453,computer accessories,6902841.030807495,50.78738953356886,5.896634396528178
72d3bf1d3a790f8874096fcf860e3eff,1286.890007019043,toys,6904127.920814514,50.7968577776993,5.899669205790416
dbfa741e0e5dfae13c9f023d8b8cbd96,1285.0999603271484,babies,6905413.020774841,50.8063128516295,5.902704015052654
a6f2ba5bb6d6d36ac92ed1faf4d123f2,1283.0,HEALTH BEAUTY,6906696.020774841,50.81575247518171,5.905738824314892
e3425df9bd51be69917273c9dd92ed5e,1282.0700035095215,Watches present,6907978.090778351,50.825185256320225,5.9087736335771295
e27c4dd075a521097a085bced0631ce7,1281.660011291504,Room Furniture,6909259.750789642,50.83461502095663,5.911808442839368
bdc3291ab242ec1effc8eb0987850268,1281.1399898529053,electronics,6910540.890779495,50.844040959555144,5.914843252101606
70869aae4d447a8815db20569604a9e7,1280.879997253418,HEALTH BEAUTY,6911821.770776749,50.853464985268026,5.917878061363843
60495adb1f1a49c8aea75e5e56a47a48,1280.6000213623047,HEALTH BEAUTY,6913102.370798111,50.86288695106897,5.920912870626081
5a75c30c323b0ae56499ef163504648a,1280.0,Construction Tools Illumination,6914382.370798111,50.872304502235636,5.923947679888319
25c609f360a2c4de3b112e3fd9a16a24,1280.0,automotive,6915662.370798111,50.8817220534023,5.926982489150557
dfb92838905ead933a01256a80edc894,1280.0,sport leisure,6916942.370798111,50.891139604568956,5.930017298412795
5e859617339eaa62e0e154eaea05447b,1280.0,housewares,6918222.370798111,50.900557155735626,5.933052107675032
c3b9c5a3a88d5cd18800fb865741d9ad,1279.9700164794922,bed table bath,6919502.34081459,50.90997448629968,5.9360869169372705
803f77475e1b51b47f1bfec4f2ec353f,1277.8199615478516,automotive,6920780.160776138,50.919375997916596,5.939121726199508
2fa5da96109ea94cc9fb50cc589ed65e,1275.099967956543,Watches present,6922055.260744095,50.92875749728444,5.942156535461747
c5b6cb0ce3279d64025831b972bf5dee,1275.0,stationary store,6923330.260744095,50.938138261141866,5.945191344723984
dec4cd5561ffdae063f94385555a5683,1275.0,Watches present,6924605.260744095,50.94751902499928,5.948226153986222
99d48e31cb95ab20a319faea37066bf0,1275.0,HEALTH BEAUTY,6925880.260744095,50.95689978885669,5.95126096324846
3cb39171fd36c50097f2dedbbe0dfe6e,1273.8700046539307,automotive,6927154.130748749,50.966272238816465,5.954295772510697
3fc18e3aefe7b9346bd15de863fa0365,1273.8000030517578,housewares,6928427.930751801,50.97564417374212,5.957330581772935
f8077831f3c3f393fb67b93c5acd8daf,1270.4000244140625,Casa Construcao,6929698.330776215,50.98499109345466,5.9603653910351735
bf2f8d918c34551d0bc8861f3779953e,1269.989990234375,Watches present,6930968.320766449,50.99433499635636,5.963400200297412
9c4eeb196595cc056eb99a83f6ee3034,1269.0999755859375,bed table bath,6932237.420742035,51.00367235100924,5.96643500955965
90f86af7210af277623dc9d9b7efd909,1269.0,babies,6933506.420742035,51.01300897009556,5.969469818821887
5d66715cc928aadd0074f61332698593,1265.3499755859375,electronics,6934771.770717621,51.02231873426651,5.972504628084125
aff39c649de8c4e36d325880de8f4338,1265.0,Furniture,6936036.770717621,51.031625923505445,5.975539437346362
03bb06cda40712fb8473f7962fb7d198,1264.0999450683594,bed table bath,6937300.870662689,51.04092649062455,5.9785742466086
59b47581b7ba51a62bf9c3dd4fef36fd,1260.0,Furniture Decoration,6938560.870662689,51.05019689255423,5.981609055870838
df5032e775a51867fcd72f5b742f2f33,1260.0,Unknown,6939820.870662689,51.059467294483916,5.9846438651330764
13b4ff901d43edec666e3253b14b3a8f,1260.0,bed table bath,6941080.870662689,51.0687376964136,5.9876786743953145
f65464750198350b78735037a9b35dd2,1260.0,bed table bath,6942340.870662689,51.07800809834329,5.990713483657552
7e6c4a0bf900e259f50ba63331fd2785,1260.0,Watches present,6943600.870662689,51.08727850027297,5.99374829291979
dce3721f89a159fed6ff8b94d7ba32b9,1260.0,telephony,6944860.870662689,51.096548902202656,5.996783102182028
47920da896bbd89e851429c78a7a7a8b,1259.9300384521484,Furniture office,6946120.800701141,51.10581878939292,5.999817911444265
46f739c1cd676603026c0af4d29ef7a5,1259.9100494384766,automotive,6947380.71075058,51.11508852951477,6.002852720706504
e3b4b906fc11fd64318e4923a3d4594f,1259.800048828125,Unknown,6948640.510799408,51.124357460311344,6.005887529968741
1a69b9ec6d25d7656d024ad51f55c0ec,1259.2999572753906,bed table bath,6949899.810756683,51.13362271170339,6.008922339230979
d5536c1422144c4fc6fe001224b21ba8,1259.0,Furniture Decoration,6951158.810756683,51.14288575617122,6.0119571484932175
ba16581014183c8415da15145f3d4c24,1258.989990234375,Furniture Decoration,6952417.800746918,51.152148726992586,6.014991957755455
3ec2984cb2de1675a0306bfc60dbe5a5,1258.900016784668,bed table bath,6953676.700763702,51.16141103583773,6.018026767017693
fa23bf270fb9880690b07d09b9f9ff20,1258.7900352478027,sport leisure,6954935.49079895,51.17067253549791,6.021061576279931
